actorId;timeNs
Actor-1217;19042537
Actor-1218;18425482
Actor-1219;19510714
Actor-1220;23167700
Actor-1221;17626971
Actor-1222;17876540
Actor-1223;17599084
Actor-1224;16740820
Actor-1225;17921710
Actor-1226;18848926
Actor-1227;19028388
Actor-1228;20497928
Actor-1229;19035202
Actor-1230;18040518
Actor-1231;17042182
Actor-1232;21856617
Actor-1233;18320934
Actor-1234;18086905
Actor-1235;16356414
Actor-1236;16197467
Actor-1237;19068200
Actor-1238;16353968
Actor-1239;19964118
Actor-1240;18185425
Actor-1241;16879452
Actor-1242;18853665
Actor-1243;17935497
Actor-1244;17068232
Actor-1245;16971283
Actor-1246;16394272
Actor-1247;17603125
Actor-1248;15856718
Actor-1249;16571394
Actor-1250;15700347
Actor-1251;16298316
Actor-1252;16319238
Actor-1253;17288563
Actor-1254;17239290
Actor-1255;16673209
Actor-1256;16276971
Actor-1257;17964439
Actor-1258;17072613
Actor-1259;16415979
Actor-1260;18584343
Actor-1261;17972233
Actor-1262;18838249
Actor-1263;18347166
Actor-1264;17934090
Actor-1265;17514808
Actor-1266;19008156
Actor-1267;17049850
Actor-1268;18505521
Actor-1269;17181290
Actor-1270;17703416
Actor-1271;18132350
Actor-1272;18877182
Actor-1273;18746746
Actor-1274;17902612
Actor-1275;16590734
Actor-1276;17706853
Actor-1277;17206377
Actor-1278;15718992
Actor-1279;17260955
Actor-1280;17095676
Actor-1281;15742309
Actor-1282;16826227
Actor-1283;17697847
Actor-1284;15442251
Actor-1285;19089740
Actor-1286;16777279
Actor-1287;17189257
Actor-1288;19382635
Actor-1289;16295099
Actor-1290;16030174
Actor-1291;16807965
Actor-1292;16710347
Actor-1293;17051050
Actor-1294;16793752
Actor-1295;18395177
Actor-1296;17765532
Actor-1297;17519329
Actor-1298;17303723
Actor-1299;17037175
Actor-1300;15400767
Actor-1301;16390858
Actor-1302;16574825
Actor-1303;16394819
Actor-1304;15746400
Actor-1305;16688707
Actor-1306;16312736
Actor-1307;17004698
Actor-1308;19010352
Actor-1309;16724530
Actor-1310;18272032
Actor-1311;18066970
Actor-1312;18138425
Actor-1313;17394498
Actor-1314;17631574
Actor-1315;16039406
Actor-1316;16159959
Actor-1317;17219749
Actor-1318;15233828
Actor-1319;15654337
Actor-1320;17039455
Actor-1321;16358046
Actor-1322;16194380
Actor-1323;16018008
Actor-1324;18074714
Actor-1325;16842819
Actor-1326;16409381
Actor-1327;15444981
Actor-1328;15729669
Actor-1329;17355289
Actor-1330;17315896
Actor-1331;15432909
Actor-1332;17382130
Actor-1333;16999945
Actor-1334;16011775
Actor-1335;19228605
Actor-1336;17625562
Actor-1337;16458026
Actor-1338;16008339
Actor-1339;16323435
Actor-1340;16073923
Actor-1341;16985826
Actor-1342;16396267
Actor-1343;18742055
Actor-1344;18823951
Actor-1345;18435730
Actor-1346;19203669
Actor-1347;18892070
Actor-1348;17597609
Actor-1349;17080715
Actor-1350;17403021
Actor-1351;18668314
Actor-1352;17203938
Actor-1353;18782104
Actor-1354;18478787
Actor-1355;18511298
Actor-1356;17590075
Actor-1357;18565034
